state,fy_declared,incident_type,occurred
VT,2014,Flood,1
VT,2014,Severe Storm,0
VT,2014,Fire,0
VT,2014,Hurricane,0
VT,2014,Tornado,0
NY,2014,Flood,0
NY,2014,Severe Storm,1
NY,2014,Fire,0
NY,2014,Hurricane,0
NY,2014,Tornado,0
WA,2014,Flood,0
WA,2014,Severe Storm,0
WA,2014,Fire,1
WA,2014,Hurricane,0
WA,2014,Tornado,0
IA,2014,Flood,1
IA,2014,Severe Storm,1
IA,2014,Fire,0
IA,2014,Hurricane,0
IA,2014,Tornado,0
UT,2014,Flood,0
UT,2014,Severe Storm,0
UT,2014,Fire,1
UT,2014,Hurricane,0
UT,2014,Tornado,0
MN,2014,Flood,1
MN,2014,Severe Storm,0
MN,2014,Fire,0
MN,2014,Hurricane,0
MN,2014,Tornado,0
TN,2014,Flood,0
TN,2014,Severe Storm,1
TN,2014,Fire,0
TN,2014,Hurricane,0
TN,2014,Tornado,0
HI,2014,Flood,0
HI,2014,Severe Storm,1
HI,2014,Fire,0
HI,2014,Hurricane,0
HI,2014,Tornado,0
MI,2014,Flood,1
MI,2014,Severe Storm,0
MI,2014,Fire,0
MI,2014,Hurricane,0
MI,2014,Tornado,0
KY,2014,Flood,0
KY,2014,Severe Storm,1
KY,2014,Fire,0
KY,2014,Hurricane,0
KY,2014,Tornado,0
NM,2015,Flood,0
NM,2015,Severe Storm,1
NM,2015,Fire,0
NM,2015,Hurricane,0
NM,2015,Tornado,0
CA,2015,Flood,1
CA,2015,Severe Storm,0
CA,2015,Fire,1
CA,2015,Hurricane,0
CA,2015,Tornado,0
MT,2015,Flood,0
MT,2015,Severe Storm,1
MT,2015,Fire,0
MT,2015,Hurricane,0
MT,2015,Tornado,0
MO,2015,Flood,0
MO,2015,Severe Storm,1
MO,2015,Fire,0
MO,2015,Hurricane,0
MO,2015,Tornado,0
AZ,2015,Flood,1
AZ,2015,Severe Storm,0
AZ,2015,Fire,1
AZ,2015,Hurricane,0
AZ,2015,Tornado,0
NV,2015,Flood,1
NV,2015,Severe Storm,0
NV,2015,Fire,0
NV,2015,Hurricane,0
NV,2015,Tornado,0
MS,2015,Flood,0
MS,2015,Severe Storm,0
MS,2015,Fire,0
MS,2015,Hurricane,0
MS,2015,Tornado,1
VT,2015,Flood,0
VT,2015,Severe Storm,1
VT,2015,Fire,0
VT,2015,Hurricane,0
VT,2015,Tornado,0
NH,2015,Flood,0
NH,2015,Severe Storm,1
NH,2015,Fire,0
NH,2015,Hurricane,0
NH,2015,Tornado,0
WV,2015,Flood,1
WV,2015,Severe Storm,1
WV,2015,Fire,0
WV,2015,Hurricane,0
WV,2015,Tornado,0
RI,2015,Flood,0
RI,2015,Severe Storm,1
RI,2015,Fire,0
RI,2015,Hurricane,0
RI,2015,Tornado,0
CT,2015,Flood,0
CT,2015,Severe Storm,1
CT,2015,Fire,0
CT,2015,Hurricane,0
CT,2015,Tornado,0
MA,2015,Flood,0
MA,2015,Severe Storm,1
MA,2015,Fire,0
MA,2015,Hurricane,0
MA,2015,Tornado,0
KY,2015,Flood,1
KY,2015,Severe Storm,1
KY,2015,Fire,0
KY,2015,Hurricane,0
KY,2015,Tornado,0
OK,2015,Flood,0
OK,2015,Severe Storm,1
OK,2015,Fire,0
OK,2015,Hurricane,0
OK,2015,Tornado,0
TX,2015,Flood,0
TX,2015,Severe Storm,1
TX,2015,Fire,0
TX,2015,Hurricane,0
TX,2015,Tornado,0
AK,2015,Flood,0
AK,2015,Severe Storm,0
AK,2015,Fire,1
AK,2015,Hurricane,0
AK,2015,Tornado,0
NE,2015,Flood,0
NE,2015,Severe Storm,1
NE,2015,Fire,0
NE,2015,Hurricane,0
NE,2015,Tornado,0
AR,2015,Flood,0
AR,2015,Severe Storm,1
AR,2015,Fire,0
AR,2015,Hurricane,0
AR,2015,Tornado,0
WA,2015,Flood,0
WA,2015,Severe Storm,0
WA,2015,Fire,1
WA,2015,Hurricane,0
WA,2015,Tornado,0
ID,2015,Flood,0
ID,2015,Severe Storm,0
ID,2015,Fire,1
ID,2015,Hurricane,0
ID,2015,Tornado,0
WY,2015,Flood,1
WY,2015,Severe Storm,0
WY,2015,Fire,0
WY,2015,Hurricane,0
WY,2015,Tornado,0
LA,2015,Flood,1
LA,2015,Severe Storm,0
LA,2015,Fire,0
LA,2015,Hurricane,0
LA,2015,Tornado,0
CO,2015,Flood,1
CO,2015,Severe Storm,0
CO,2015,Fire,0
CO,2015,Hurricane,0
CO,2015,Tornado,0
KS,2015,Flood,0
KS,2015,Severe Storm,1
KS,2015,Fire,0
KS,2015,Hurricane,0
KS,2015,Tornado,0
NJ,2015,Flood,0
NJ,2015,Severe Storm,1
NJ,2015,Fire,0
NJ,2015,Hurricane,0
NJ,2015,Tornado,0
SD,2015,Flood,0
SD,2015,Severe Storm,1
SD,2015,Fire,0
SD,2015,Hurricane,0
SD,2015,Tornado,0
OR,2015,Flood,0
OR,2015,Severe Storm,0
OR,2015,Fire,1
OR,2015,Hurricane,0
OR,2015,Tornado,0
IA,2015,Flood,0
IA,2015,Severe Storm,1
IA,2015,Fire,0
IA,2015,Hurricane,0
IA,2015,Tornado,0
SC,2016,Flood,1
SC,2016,Severe Storm,1
SC,2016,Fire,0
SC,2016,Hurricane,0
SC,2016,Tornado,0
WY,2016,Flood,0
WY,2016,Severe Storm,0
WY,2016,Fire,1
WY,2016,Hurricane,0
WY,2016,Tornado,0
TX,2016,Flood,1
TX,2016,Severe Storm,1
TX,2016,Fire,1
TX,2016,Hurricane,0
TX,2016,Tornado,0
WA,2016,Flood,1
WA,2016,Severe Storm,1
WA,2016,Fire,1
WA,2016,Hurricane,0
WA,2016,Tornado,0
OK,2016,Flood,1
OK,2016,Severe Storm,1
OK,2016,Fire,1
OK,2016,Hurricane,0
OK,2016,Tornado,0
ID,2016,Flood,0
ID,2016,Severe Storm,1
ID,2016,Fire,1
ID,2016,Hurricane,0
ID,2016,Tornado,0
MO,2016,Flood,1
MO,2016,Severe Storm,0
MO,2016,Fire,0
MO,2016,Hurricane,0
MO,2016,Tornado,0
MS,2016,Flood,1
MS,2016,Severe Storm,1
MS,2016,Fire,0
MS,2016,Hurricane,0
MS,2016,Tornado,0
AL,2016,Flood,0
AL,2016,Severe Storm,1
AL,2016,Fire,0
AL,2016,Hurricane,0
AL,2016,Tornado,0
AR,2016,Flood,0
AR,2016,Severe Storm,1
AR,2016,Fire,0
AR,2016,Hurricane,0
AR,2016,Tornado,0
LA,2016,Flood,1
LA,2016,Severe Storm,0
LA,2016,Fire,0
LA,2016,Hurricane,0
LA,2016,Tornado,0
OR,2016,Flood,0
OR,2016,Severe Storm,1
OR,2016,Fire,1
OR,2016,Hurricane,0
OR,2016,Tornado,0
AK,2016,Flood,0
AK,2016,Severe Storm,1
AK,2016,Fire,0
AK,2016,Hurricane,0
AK,2016,Tornado,0
GA,2016,Flood,0
GA,2016,Severe Storm,1
GA,2016,Fire,0
GA,2016,Hurricane,0
GA,2016,Tornado,0
NJ,2016,Flood,0
NJ,2016,Severe Storm,1
NJ,2016,Fire,0
NJ,2016,Hurricane,0
NJ,2016,Tornado,0
KS,2016,Flood,0
KS,2016,Severe Storm,0
KS,2016,Fire,1
KS,2016,Hurricane,0
KS,2016,Tornado,0
NH,2016,Flood,0
NH,2016,Severe Storm,0
NH,2016,Fire,1
NH,2016,Hurricane,0
NH,2016,Tornado,0
MT,2016,Flood,0
MT,2016,Severe Storm,1
MT,2016,Fire,1
MT,2016,Hurricane,0
MT,2016,Tornado,1
CA,2016,Flood,0
CA,2016,Severe Storm,0
CA,2016,Fire,1
CA,2016,Hurricane,0
CA,2016,Tornado,0
AZ,2016,Flood,0
AZ,2016,Severe Storm,0
AZ,2016,Fire,1
AZ,2016,Hurricane,0
AZ,2016,Tornado,0
NM,2016,Flood,0
NM,2016,Severe Storm,0
NM,2016,Fire,1
NM,2016,Hurricane,0
NM,2016,Tornado,0
UT,2016,Flood,0
UT,2016,Severe Storm,0
UT,2016,Fire,1
UT,2016,Hurricane,0
UT,2016,Tornado,0
WV,2016,Flood,1
WV,2016,Severe Storm,0
WV,2016,Fire,0
WV,2016,Hurricane,0
WV,2016,Tornado,0
CO,2016,Flood,0
CO,2016,Severe Storm,0
CO,2016,Fire,1
CO,2016,Hurricane,0
CO,2016,Tornado,0
NV,2016,Flood,0
NV,2016,Severe Storm,0
NV,2016,Fire,1
NV,2016,Hurricane,0
NV,2016,Tornado,0
WI,2016,Flood,0
WI,2016,Severe Storm,1
WI,2016,Fire,0
WI,2016,Hurricane,0
WI,2016,Tornado,0
KY,2016,Flood,0
KY,2016,Severe Storm,1
KY,2016,Fire,0
KY,2016,Hurricane,0
KY,2016,Tornado,0
MD,2016,Flood,1
MD,2016,Severe Storm,0
MD,2016,Fire,0
MD,2016,Hurricane,0
MD,2016,Tornado,0
FL,2016,Flood,0
FL,2016,Severe Storm,0
FL,2016,Fire,0
FL,2016,Hurricane,1
FL,2016,Tornado,0
IA,2016,Flood,1
IA,2016,Severe Storm,0
IA,2016,Fire,0
IA,2016,Hurricane,0
IA,2016,Tornado,0
NV,2017,Flood,0
NV,2017,Severe Storm,1
NV,2017,Fire,1
NV,2017,Hurricane,0
NV,2017,Tornado,0
CO,2017,Flood,0
CO,2017,Severe Storm,0
CO,2017,Fire,1
CO,2017,Hurricane,0
CO,2017,Tornado,0
GA,2017,Flood,0
GA,2017,Severe Storm,1
GA,2017,Fire,1
GA,2017,Hurricane,1
GA,2017,Tornado,1
SC,2017,Flood,0
SC,2017,Severe Storm,0
SC,2017,Fire,1
SC,2017,Hurricane,1
SC,2017,Tornado,0
FL,2017,Flood,0
FL,2017,Severe Storm,0
FL,2017,Fire,1
FL,2017,Hurricane,1
FL,2017,Tornado,0
NC,2017,Flood,0
NC,2017,Severe Storm,0
NC,2017,Fire,1
NC,2017,Hurricane,1
NC,2017,Tornado,0
WI,2017,Flood,1
WI,2017,Severe Storm,0
WI,2017,Fire,0
WI,2017,Hurricane,0
WI,2017,Tornado,0
KS,2017,Flood,0
KS,2017,Severe Storm,1
KS,2017,Fire,1
KS,2017,Hurricane,0
KS,2017,Tornado,0
IA,2017,Flood,1
IA,2017,Severe Storm,1
IA,2017,Fire,0
IA,2017,Hurricane,0
IA,2017,Tornado,0
VA,2017,Flood,0
VA,2017,Severe Storm,0
VA,2017,Fire,0
VA,2017,Hurricane,1
VA,2017,Tornado,0
MN,2017,Flood,1
MN,2017,Severe Storm,0
MN,2017,Fire,0
MN,2017,Hurricane,0
MN,2017,Tornado,0
KY,2017,Flood,0
KY,2017,Severe Storm,0
KY,2017,Fire,1
KY,2017,Hurricane,0
KY,2017,Tornado,0
TN,2017,Flood,0
TN,2017,Severe Storm,1
TN,2017,Fire,1
TN,2017,Hurricane,0
TN,2017,Tornado,0
PA,2017,Flood,1
PA,2017,Severe Storm,0
PA,2017,Fire,0
PA,2017,Hurricane,0
PA,2017,Tornado,0
OR,2017,Flood,0
OR,2017,Severe Storm,1
OR,2017,Fire,1
OR,2017,Hurricane,0
OR,2017,Tornado,0
MS,2017,Flood,0
MS,2017,Severe Storm,1
MS,2017,Fire,0
MS,2017,Hurricane,0
MS,2017,Tornado,1
SD,2017,Flood,0
SD,2017,Severe Storm,1
SD,2017,Fire,0
SD,2017,Hurricane,0
SD,2017,Tornado,0
OK,2017,Flood,0
OK,2017,Severe Storm,1
OK,2017,Fire,1
OK,2017,Hurricane,0
OK,2017,Tornado,1
LA,2017,Flood,0
LA,2017,Severe Storm,0
LA,2017,Fire,0
LA,2017,Hurricane,1
LA,2017,Tornado,1
CA,2017,Flood,1
CA,2017,Severe Storm,1
CA,2017,Fire,1
CA,2017,Hurricane,0
CA,2017,Tornado,0
WY,2017,Flood,1
WY,2017,Severe Storm,1
WY,2017,Fire,0
WY,2017,Hurricane,0
WY,2017,Tornado,0
UT,2017,Flood,1
UT,2017,Severe Storm,0
UT,2017,Fire,1
UT,2017,Hurricane,0
UT,2017,Tornado,0
ID,2017,Flood,1
ID,2017,Severe Storm,0
ID,2017,Fire,0
ID,2017,Hurricane,0
ID,2017,Tornado,0
WA,2017,Flood,1
WA,2017,Severe Storm,0
WA,2017,Fire,1
WA,2017,Hurricane,0
WA,2017,Tornado,0
NH,2017,Flood,0
NH,2017,Severe Storm,1
NH,2017,Fire,0
NH,2017,Hurricane,0
NH,2017,Tornado,0
MO,2017,Flood,1
MO,2017,Severe Storm,0
MO,2017,Fire,0
MO,2017,Hurricane,0
MO,2017,Tornado,0
AZ,2017,Flood,0
AZ,2017,Severe Storm,0
AZ,2017,Fire,1
AZ,2017,Hurricane,0
AZ,2017,Tornado,0
NM,2017,Flood,0
NM,2017,Severe Storm,0
NM,2017,Fire,1
NM,2017,Hurricane,0
NM,2017,Tornado,0
AR,2017,Flood,0
AR,2017,Severe Storm,1
AR,2017,Fire,0
AR,2017,Hurricane,0
AR,2017,Tornado,0
NE,2017,Flood,0
NE,2017,Severe Storm,1
NE,2017,Fire,0
NE,2017,Hurricane,0
NE,2017,Tornado,0
ND,2017,Flood,1
ND,2017,Severe Storm,0
ND,2017,Fire,0
ND,2017,Hurricane,0
ND,2017,Tornado,0
MT,2017,Flood,0
MT,2017,Severe Storm,0
MT,2017,Fire,1
MT,2017,Hurricane,0
MT,2017,Tornado,0
MI,2017,Flood,0
MI,2017,Severe Storm,1
MI,2017,Fire,0
MI,2017,Hurricane,0
MI,2017,Tornado,0
VT,2017,Flood,0
VT,2017,Severe Storm,1
VT,2017,Fire,0
VT,2017,Hurricane,0
VT,2017,Tornado,0
WV,2017,Flood,0
WV,2017,Severe Storm,1
WV,2017,Fire,0
WV,2017,Hurricane,0
WV,2017,Tornado,0
TX,2017,Flood,0
TX,2017,Severe Storm,0
TX,2017,Fire,0
TX,2017,Hurricane,1
TX,2017,Tornado,0
AL,2017,Flood,0
AL,2017,Severe Storm,0
AL,2017,Fire,0
AL,2017,Hurricane,1
AL,2017,Tornado,0
LA,2018,Flood,0
LA,2018,Severe Storm,0
LA,2018,Fire,0
LA,2018,Hurricane,1
LA,2018,Tornado,0
WI,2018,Flood,1
WI,2018,Severe Storm,1
WI,2018,Fire,0
WI,2018,Hurricane,0
WI,2018,Tornado,0
ID,2018,Flood,1
ID,2018,Severe Storm,0
ID,2018,Fire,1
ID,2018,Hurricane,0
ID,2018,Tornado,0
MS,2018,Flood,0
MS,2018,Severe Storm,0
MS,2018,Fire,0
MS,2018,Hurricane,1
MS,2018,Tornado,0
FL,2018,Flood,0
FL,2018,Severe Storm,0
FL,2018,Fire,0
FL,2018,Hurricane,1
FL,2018,Tornado,0
AL,2018,Flood,0
AL,2018,Severe Storm,1
AL,2018,Fire,0
AL,2018,Hurricane,1
AL,2018,Tornado,0
CA,2018,Flood,0
CA,2018,Severe Storm,0
CA,2018,Fire,1
CA,2018,Hurricane,0
CA,2018,Tornado,0
SC,2018,Flood,0
SC,2018,Severe Storm,0
SC,2018,Fire,0
SC,2018,Hurricane,1
SC,2018,Tornado,0
KS,2018,Flood,0
KS,2018,Severe Storm,1
KS,2018,Fire,0
KS,2018,Hurricane,0
KS,2018,Tornado,0
NY,2018,Flood,1
NY,2018,Severe Storm,0
NY,2018,Fire,0
NY,2018,Hurricane,0
NY,2018,Tornado,0
SD,2018,Flood,0
SD,2018,Severe Storm,0
SD,2018,Fire,1
SD,2018,Hurricane,0
SD,2018,Tornado,0
NM,2018,Flood,1
NM,2018,Severe Storm,0
NM,2018,Fire,1
NM,2018,Hurricane,0
NM,2018,Tornado,0
AK,2018,Flood,1
AK,2018,Severe Storm,1
AK,2018,Fire,0
AK,2018,Hurricane,0
AK,2018,Tornado,0
VT,2018,Flood,0
VT,2018,Severe Storm,1
VT,2018,Fire,0
VT,2018,Hurricane,0
VT,2018,Tornado,0
NH,2018,Flood,0
NH,2018,Severe Storm,1
NH,2018,Fire,0
NH,2018,Hurricane,0
NH,2018,Tornado,0
ME,2018,Flood,0
ME,2018,Severe Storm,1
ME,2018,Fire,0
ME,2018,Hurricane,0
ME,2018,Tornado,0
OK,2018,Flood,0
OK,2018,Severe Storm,0
OK,2018,Fire,1
OK,2018,Hurricane,0
OK,2018,Tornado,0
KY,2018,Flood,1
KY,2018,Severe Storm,0
KY,2018,Fire,0
KY,2018,Hurricane,0
KY,2018,Tornado,0
TX,2018,Flood,1
TX,2018,Severe Storm,0
TX,2018,Fire,1
TX,2018,Hurricane,0
TX,2018,Tornado,0
OH,2018,Flood,1
OH,2018,Severe Storm,0
OH,2018,Fire,0
OH,2018,Hurricane,0
OH,2018,Tornado,0
AZ,2018,Flood,1
AZ,2018,Severe Storm,0
AZ,2018,Fire,1
AZ,2018,Hurricane,0
AZ,2018,Tornado,0
IN,2018,Flood,1
IN,2018,Severe Storm,0
IN,2018,Fire,0
IN,2018,Hurricane,0
IN,2018,Tornado,0
HI,2018,Flood,1
HI,2018,Severe Storm,0
HI,2018,Fire,0
HI,2018,Hurricane,1
HI,2018,Tornado,0
NC,2018,Flood,0
NC,2018,Severe Storm,1
NC,2018,Fire,0
NC,2018,Hurricane,1
NC,2018,Tornado,0
NJ,2018,Flood,0
NJ,2018,Severe Storm,1
NJ,2018,Fire,0
NJ,2018,Hurricane,0
NJ,2018,Tornado,0
WY,2018,Flood,0
WY,2018,Severe Storm,0
WY,2018,Fire,1
WY,2018,Hurricane,0
WY,2018,Tornado,0
NV,2018,Flood,0
NV,2018,Severe Storm,0
NV,2018,Fire,1
NV,2018,Hurricane,0
NV,2018,Tornado,0
OR,2018,Flood,0
OR,2018,Severe Storm,0
OR,2018,Fire,1
OR,2018,Hurricane,0
OR,2018,Tornado,0
MD,2018,Flood,1
MD,2018,Severe Storm,1
MD,2018,Fire,0
MD,2018,Hurricane,0
MD,2018,Tornado,0
MA,2018,Flood,0
MA,2018,Severe Storm,1
MA,2018,Fire,0
MA,2018,Hurricane,0
MA,2018,Tornado,0
CO,2018,Flood,0
CO,2018,Severe Storm,0
CO,2018,Fire,1
CO,2018,Hurricane,0
CO,2018,Tornado,0
UT,2018,Flood,0
UT,2018,Severe Storm,0
UT,2018,Fire,1
UT,2018,Hurricane,0
UT,2018,Tornado,0
WA,2018,Flood,1
WA,2018,Severe Storm,0
WA,2018,Fire,1
WA,2018,Hurricane,0
WA,2018,Tornado,0
WV,2018,Flood,0
WV,2018,Severe Storm,1
WV,2018,Fire,0
WV,2018,Hurricane,0
WV,2018,Tornado,0
MI,2018,Flood,1
MI,2018,Severe Storm,0
MI,2018,Fire,0
MI,2018,Hurricane,0
MI,2018,Tornado,0
IA,2018,Flood,0
IA,2018,Severe Storm,1
IA,2018,Fire,0
IA,2018,Hurricane,0
IA,2018,Tornado,0
CT,2018,Flood,0
CT,2018,Severe Storm,0
CT,2018,Fire,0
CT,2018,Hurricane,0
CT,2018,Tornado,1
NE,2018,Flood,0
NE,2018,Severe Storm,1
NE,2018,Fire,0
NE,2018,Hurricane,0
NE,2018,Tornado,0
MT,2018,Flood,1
MT,2018,Severe Storm,0
MT,2018,Fire,0
MT,2018,Hurricane,0
MT,2018,Tornado,0
MN,2018,Flood,1
MN,2018,Severe Storm,0
MN,2018,Fire,0
MN,2018,Hurricane,0
MN,2018,Tornado,0
VA,2018,Flood,0
VA,2018,Severe Storm,0
VA,2018,Fire,0
VA,2018,Hurricane,1
VA,2018,Tornado,0
NY,2019,Flood,1
NY,2019,Severe Storm,0
NY,2019,Fire,0
NY,2019,Hurricane,0
NY,2019,Tornado,0
FL,2019,Flood,0
FL,2019,Severe Storm,0
FL,2019,Fire,0
FL,2019,Hurricane,1
FL,2019,Tornado,0
GA,2019,Flood,0
GA,2019,Severe Storm,0
GA,2019,Fire,0
GA,2019,Hurricane,1
GA,2019,Tornado,0
AL,2019,Flood,0
AL,2019,Severe Storm,1
AL,2019,Fire,0
AL,2019,Hurricane,1
AL,2019,Tornado,1
VA,2019,Flood,0
VA,2019,Severe Storm,0
VA,2019,Fire,0
VA,2019,Hurricane,1
VA,2019,Tornado,0
WI,2019,Flood,1
WI,2019,Severe Storm,0
WI,2019,Fire,0
WI,2019,Hurricane,0
WI,2019,Tornado,0
KS,2019,Flood,0
KS,2019,Severe Storm,1
KS,2019,Fire,0
KS,2019,Hurricane,0
KS,2019,Tornado,0
MT,2019,Flood,1
MT,2019,Severe Storm,0
MT,2019,Fire,1
MT,2019,Hurricane,0
MT,2019,Tornado,0
CA,2019,Flood,0
CA,2019,Severe Storm,1
CA,2019,Fire,1
CA,2019,Hurricane,0
CA,2019,Tornado,0
PA,2019,Flood,0
PA,2019,Severe Storm,1
PA,2019,Fire,0
PA,2019,Hurricane,0
PA,2019,Tornado,0
AZ,2019,Flood,0
AZ,2019,Severe Storm,1
AZ,2019,Fire,1
AZ,2019,Hurricane,0
AZ,2019,Tornado,0
CT,2019,Flood,0
CT,2019,Severe Storm,1
CT,2019,Fire,0
CT,2019,Hurricane,0
CT,2019,Tornado,0
NC,2019,Flood,0
NC,2019,Severe Storm,0
NC,2019,Fire,0
NC,2019,Hurricane,1
NC,2019,Tornado,0
MN,2019,Flood,1
MN,2019,Severe Storm,0
MN,2019,Fire,0
MN,2019,Hurricane,0
MN,2019,Tornado,0
MS,2019,Flood,0
MS,2019,Severe Storm,1
MS,2019,Fire,0
MS,2019,Hurricane,0
MS,2019,Tornado,0
TX,2019,Flood,1
TX,2019,Severe Storm,0
TX,2019,Fire,1
TX,2019,Hurricane,0
TX,2019,Tornado,0
WA,2019,Flood,0
WA,2019,Severe Storm,1
WA,2019,Fire,0
WA,2019,Hurricane,0
WA,2019,Tornado,0
NM,2019,Flood,0
NM,2019,Severe Storm,0
NM,2019,Fire,1
NM,2019,Hurricane,0
NM,2019,Tornado,0
NE,2019,Flood,1
NE,2019,Severe Storm,0
NE,2019,Fire,0
NE,2019,Hurricane,0
NE,2019,Tornado,0
IA,2019,Flood,1
IA,2019,Severe Storm,0
IA,2019,Fire,0
IA,2019,Hurricane,0
IA,2019,Tornado,0
OH,2019,Flood,1
OH,2019,Severe Storm,0
OH,2019,Fire,0
OH,2019,Hurricane,0
OH,2019,Tornado,1
KY,2019,Flood,0
KY,2019,Severe Storm,1
KY,2019,Fire,0
KY,2019,Hurricane,0
KY,2019,Tornado,0
TN,2019,Flood,1
TN,2019,Severe Storm,0
TN,2019,Fire,0
TN,2019,Hurricane,0
TN,2019,Tornado,0
OR,2019,Flood,1
OR,2019,Severe Storm,1
OR,2019,Fire,1
OR,2019,Hurricane,0
OR,2019,Tornado,0
MO,2019,Flood,1
MO,2019,Severe Storm,1
MO,2019,Fire,0
MO,2019,Hurricane,0
MO,2019,Tornado,0
OK,2019,Flood,1
OK,2019,Severe Storm,1
OK,2019,Fire,0
OK,2019,Hurricane,0
OK,2019,Tornado,0
LA,2019,Flood,1
LA,2019,Severe Storm,1
LA,2019,Fire,0
LA,2019,Hurricane,1
LA,2019,Tornado,0
AR,2019,Flood,1
AR,2019,Severe Storm,0
AR,2019,Fire,0
AR,2019,Hurricane,0
AR,2019,Tornado,0
SD,2019,Flood,1
SD,2019,Severe Storm,1
SD,2019,Fire,0
SD,2019,Hurricane,0
SD,2019,Tornado,0
ND,2019,Flood,1
ND,2019,Severe Storm,0
ND,2019,Fire,0
ND,2019,Hurricane,0
ND,2019,Tornado,0
ID,2019,Flood,1
ID,2019,Severe Storm,0
ID,2019,Fire,0
ID,2019,Hurricane,0
ID,2019,Tornado,0
VT,2019,Flood,1
VT,2019,Severe Storm,0
VT,2019,Fire,0
VT,2019,Hurricane,0
VT,2019,Tornado,0
AK,2019,Flood,0
AK,2019,Severe Storm,0
AK,2019,Fire,1
AK,2019,Hurricane,0
AK,2019,Tornado,0
NV,2019,Flood,0
NV,2019,Severe Storm,0
NV,2019,Fire,1
NV,2019,Hurricane,0
NV,2019,Tornado,0
WV,2019,Flood,1
WV,2019,Severe Storm,0
WV,2019,Fire,0
WV,2019,Hurricane,0
WV,2019,Tornado,0
NH,2019,Flood,0
NH,2019,Severe Storm,1
NH,2019,Fire,0
NH,2019,Hurricane,0
NH,2019,Tornado,0
UT,2019,Flood,0
UT,2019,Severe Storm,0
UT,2019,Fire,1
UT,2019,Hurricane,0
UT,2019,Tornado,0
SC,2019,Flood,0
SC,2019,Severe Storm,0
SC,2019,Fire,0
SC,2019,Hurricane,1
SC,2019,Tornado,0
IL,2019,Flood,1
IL,2019,Severe Storm,0
IL,2019,Fire,0
IL,2019,Hurricane,0
IL,2019,Tornado,0
TX,2020,Flood,1
TX,2020,Severe Storm,0
TX,2020,Fire,0
TX,2020,Hurricane,1
TX,2020,Tornado,0
NC,2020,Flood,0
NC,2020,Severe Storm,1
NC,2020,Fire,0
NC,2020,Hurricane,1
NC,2020,Tornado,0
SD,2020,Flood,0
SD,2020,Severe Storm,1
SD,2020,Fire,0
SD,2020,Hurricane,0
SD,2020,Tornado,0
CA,2020,Flood,0
CA,2020,Severe Storm,0
CA,2020,Fire,1
CA,2020,Hurricane,0
CA,2020,Tornado,0
FL,2020,Flood,0
FL,2020,Severe Storm,0
FL,2020,Fire,1
FL,2020,Hurricane,1
FL,2020,Tornado,0
HI,2020,Flood,0
HI,2020,Severe Storm,1
HI,2020,Fire,1
HI,2020,Hurricane,1
HI,2020,Tornado,0
OK,2020,Flood,0
OK,2020,Severe Storm,0
OK,2020,Fire,1
OK,2020,Hurricane,0
OK,2020,Tornado,0
TN,2020,Flood,0
TN,2020,Severe Storm,1
TN,2020,Fire,0
TN,2020,Hurricane,0
TN,2020,Tornado,1
MS,2020,Flood,0
MS,2020,Severe Storm,1
MS,2020,Fire,0
MS,2020,Hurricane,1
MS,2020,Tornado,0
NY,2020,Flood,0
NY,2020,Severe Storm,1
NY,2020,Fire,0
NY,2020,Hurricane,0
NY,2020,Tornado,0
VT,2020,Flood,0
VT,2020,Severe Storm,1
VT,2020,Fire,0
VT,2020,Hurricane,0
VT,2020,Tornado,0
ND,2020,Flood,1
ND,2020,Severe Storm,0
ND,2020,Fire,0
ND,2020,Hurricane,0
ND,2020,Tornado,0
WI,2020,Flood,1
WI,2020,Severe Storm,0
WI,2020,Fire,0
WI,2020,Hurricane,0
WI,2020,Tornado,0
SC,2020,Flood,0
SC,2020,Severe Storm,1
SC,2020,Fire,0
SC,2020,Hurricane,0
SC,2020,Tornado,0
OR,2020,Flood,1
OR,2020,Severe Storm,0
OR,2020,Fire,1
OR,2020,Hurricane,0
OR,2020,Tornado,0
WA,2020,Flood,1
WA,2020,Severe Storm,0
WA,2020,Fire,1
WA,2020,Hurricane,0
WA,2020,Tornado,0
KY,2020,Flood,0
KY,2020,Severe Storm,1
KY,2020,Fire,0
KY,2020,Hurricane,0
KY,2020,Tornado,0
AR,2020,Flood,0
AR,2020,Severe Storm,0
AR,2020,Fire,0
AR,2020,Hurricane,1
AR,2020,Tornado,1
AZ,2020,Flood,0
AZ,2020,Severe Storm,0
AZ,2020,Fire,1
AZ,2020,Hurricane,0
AZ,2020,Tornado,0
AL,2020,Flood,0
AL,2020,Severe Storm,1
AL,2020,Fire,0
AL,2020,Hurricane,1
AL,2020,Tornado,0
NV,2020,Flood,0
NV,2020,Severe Storm,0
NV,2020,Fire,1
NV,2020,Hurricane,0
NV,2020,Tornado,0
UT,2020,Flood,0
UT,2020,Severe Storm,0
UT,2020,Fire,1
UT,2020,Hurricane,0
UT,2020,Tornado,0
MO,2020,Flood,0
MO,2020,Severe Storm,1
MO,2020,Fire,0
MO,2020,Hurricane,0
MO,2020,Tornado,0
MT,2020,Flood,0
MT,2020,Severe Storm,0
MT,2020,Fire,1
MT,2020,Hurricane,0
MT,2020,Tornado,0
CT,2020,Flood,0
CT,2020,Severe Storm,0
CT,2020,Fire,0
CT,2020,Hurricane,1
CT,2020,Tornado,0
IA,2020,Flood,0
